frame,px,py,pz,proll,ppitch,e0_alive,e0_x,e0_y,e0_z,e0_rz,e1_alive,e1_x,e1_y,e1_z,e1_rz,e2_alive,e2_x,e2_y,e2_z,e2_rz,e3_alive,e3_x,e3_y,e3_z,e3_rz,e4_alive,e4_x,e4_y,e4_z,e4_rz,e5_alive,e5_x,e5_y,e5_z,e5_rz,e6_alive,e6_x,e6_y,e6_z,e6_rz,e7_alive,e7_x,e7_y,e7_z,e7_rz,e8_alive,e8_x,e8_y,e8_z,e8_rz,e9_alive,e9_x,e9_y,e9_z,e9_rz,boss_active,boss_x,boss_y,boss_z
305,-6.26151,10.4058,267,0.55096,0.0662882,1,-42.1119,12.837,405.915,-0.306147,1,2.74788,27.4025,391.978,0.762974,1,-12.3842,31.7476,387.047,-0.674713,1,3.39472,27.0546,386.492,0.104422,1,9.66963,31.6165,384.077,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,436
306,-6.86212,10.4133,267.5,0.555864,0.0596594,1,-41.8148,13.436,405.433,-0.338095,1,1.67099,27.5856,392.056,0.772741,1,-12.0689,31.384,387.454,-0.655322,1,3.35452,26.4041,386.996,0.0697255,1,9.75833,31.8304,384.401,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,436.5
307,-7.33776,10.1751,268,0.542704,0.0254092,1,-41.5225,14.0229,404.984,-0.369399,1,0.619436,27.7412,392.156,0.781037,1,-11.7676,30.997,387.871,-0.634683,1,3.3304,25.751,387.499,0.0348964,1,9.85669,32.0422,384.723,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,437
308,-7.81071,9.92768,268.5,0.53086,-0.00541602,1,-41.2348,14.5967,404.568,-0.4,1,-0.40677,27.8688,392.277,0.787846,1,-11.4803,30.5874,388.298,-0.612836,1,3.32236,25.0967,388,8.83736e-07,1,9.96453,32.2513,385.044,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,437.5
309,-8.28117,9.67177,269,0.5202,-0.0331587,1,-40.952,15.1562,404.185,-0.42984,1,-1.40765,27.9684,392.419,0.793156,1,-11.207,30.1559,388.734,-0.589822,1,3.32236,25.0967,388.5,0,1,10.0817,32.4569,385.363,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,438
310,-8.74935,9.40804,269.5,0.510607,-0.0581271,1,-40.6739,15.7004,403.833,-0.458861,1,-2.38318,28.0396,392.582,0.796956,1,-10.9478,29.7033,389.179,-0.565686,1,8.7466,27.2693,389.663,0,1,10.2079,32.6586,385.681,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,438.5
311,-9.21544,9.13713,270,0.501972,-0.0805987,1,-40.4005,16.2281,403.513,-0.487009,1,-3.33338,28.0824,392.764,0.799239,1,-10.7026,29.2306,389.632,-0.540473,1,8.63506,27.4479,389.996,0,1,10.3431,32.8557,385.997,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,439
312,-9.67959,8.85961,270.5,0.494202,-0.100823,1,-40.1319,16.7385,403.223,-0.51423,1,-4.25824,28.0967,392.965,0.8,1,-10.4713,28.7385,390.092,-0.514231,1,8.5143,27.6197,390.328,0,1,10.4868,33.0476,386.312,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,439.5
313,-10.142,8.57601,271,0.487208,-0.119025,1,-39.8681,17.2306,402.963,-0.540472,1,-5.15775,28.0824,393.184,0.799239,1,-10.2541,28.2281,390.559,-0.48701,1,8.38453,27.784,390.659,0,1,10.639,33.2338,386.624,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,440
314,-10.6027,8.2868,271.5,0.480914,-0.135407,1,-39.609,17.7033,402.733,-0.565686,1,-6.03193,28.0396,393.421,0.796956,1,-10.0509,27.7004,391.032,-0.458862,1,8.24597,27.9405,390.989,0,1,10.7993,33.4137,386.935,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,440.5
315,-11.0619,7.99246,272,0.475249,-0.15015,1,-39.3546,18.1559,402.531,-0.589822,1,-6.88078,27.9684,393.676,0.793156,1,-9.86177,27.1562,391.512,-0.42984,1,8.09886,28.0886,391.318,0,1,10.9674,33.5868,387.244,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,441
316,-11.5198,7.69337,272.5,0.47015,-0.16342,1,-39.105,18.5874,402.358,-0.612836,1,-7.70428,27.8688,393.947,0.787846,1,-9.6866,26.5967,391.996,-0.400001,1,7.94346,28.228,391.646,0,1,11.1431,33.7527,387.551,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,441.5
317,-11.9764,7.38993,273,0.465562,-0.175362,1,-38.8602,18.997,402.213,-0.634683,1,-8.50245,27.7412,394.235,0.781037,1,-9.52545,26.023,392.485,-0.369399,1,7.78004,28.3581,391.973,0,1,11.3261,33.9107,387.856,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,442
318,-12.4318,7.08247,273.5,0.461432,-0.18611,1,-38.6201,19.384,402.095,-0.655322,1,-9.27527,27.5856,394.538,0.772741,1,-9.37831,25.436,392.978,-0.338095,1,7.60888,28.4787,392.299,0,1,11.516,34.0605,388.16,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,442.5
319,-12.8861,6.77133,274,0.457715,-0.195783,1,-38.3848,19.7476,402.003,-0.674713,1,-10.0228,27.4025,394.856,0.762974,1,-9.24518,24.837,393.474,-0.306147,1,7.43028,28.5894,392.623,0,1,11.7125,34.2016,388.461,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,443
320,-13.3395,6.4568,274.5,0.45437,-0.204489,1,-38.1542,20.0871,401.937,-0.69282,1,-10.7449,27.1921,395.189,0.751754,1,-9.12607,24.227,393.974,-0.273617,1,7.24455,28.6898,392.946,0,1,11.9152,34.3336,388.76,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,443.5
321,-13.7919,6.13915,275,0.451359,-0.212325,1,-37.9284,20.4019,401.897,-0.709609,1,-11.4417,26.9549,395.535,0.739104,1,-9.02097,23.6073,394.475,-0.240565,1,7.05202,28.7797,393.267,0,1,12.1239,34.4561,389.057,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,444
322,-14.2435,5.81862,275.5,0.44865,-0.219376,1,-37.7074,20.6913,401.881,-0.725046,1,-12.1132,26.6913,395.894,0.725046,1,-8.92988,22.979,394.978,-0.207056,1,6.853,28.8588,393.587,0,1,12.3381,34.5687,389.351,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,444.5
323,-14.6943,5.49545,276,0.446211,-0.225723,1,-37.4911,20.9549,401.89,-0.739104,1,-12.7593,26.4019,396.267,0.709609,1,-8.85281,22.3433,395.482,-0.173153,1,6.64786,28.9269,393.906,0,1,12.5576,34.6711,389.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,445
324,-15.1444,5.16985,276.5,0.444017,-0.231435,1,-37.2795,21.1921,401.923,-0.751754,1,-13.3801,26.0871,396.651,0.69282,1,-8.78975,21.7015,395.987,-0.138919,1,6.43695,28.9837,394.223,0,1,12.7818,34.7631,389.934,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,445.5
325,-15.5939,4.84201,277,0.442041,-0.236576,1,-37.0727,21.4025,401.978,-0.762974,1,-13.9756,25.7476,397.047,0.674713,1,-8.7407,21.0546,396.492,-0.104422,1,6.22063,29.0291,394.538,0,1,13.0104,34.8443,390.222,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,446
326,-16.0427,4.51212,277.5,0.440264,-0.241202,1,-36.8707,21.5856,402.056,-0.772741,1,-14.5457,25.384,397.454,0.655322,1,-8.70567,20.4041,396.996,-0.0697255,1,5.99928,29.063,394.851,0,1,13.243,34.9145,390.508,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,446.5
327,-16.491,4.18033,278,0.438664,-0.245366,1,-36.6734,21.7412,402.156,-0.781037,1,-15.0905,24.997,397.871,0.634683,1,-8.68465,19.751,397.499,-0.0348964,1,5.77328,29.0852,395.163,0,1,13.4793,34.9735,390.791,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,447
328,-16.9388,3.84681,278.5,0.437224,-0.249114,1,-36.4808,21.8688,402.277,-0.787846,1,-15.6099,24.5874,398.298,0.612836,1,-8.67764,19.0967,398,-8.83736e-07,1,5.54303,29.0958,395.472,0,1,13.7187,35.0212,391.072,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,447.5
329,-17.3861,3.51168,279,0.435928,-0.252487,1,-36.2931,21.9684,402.419,-0.793156,1,-16.104,24.1559,398.734,0.589822,1,-8.67764,19.0967,398.5,0,1,5.30892,29.0946,395.78,0,1,13.9609,35.0573,391.35,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,448
330,-17.833,3.17507,279.5,0.434761,-0.255523,1,-36.11,22.0396,402.582,-0.796956,1,-16.5728,23.7033,399.179,0.565686,1,-2.852,20.3328,399.255,0,1,5.07137,29.0817,396.086,0,1,14.2055,35.0818,391.626,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,448.5
331,-18.2795,2.83711,280,0.433712,-0.258255,1,-35.9318,22.0824,402.764,-0.799239,1,-17.0162,23.2306,399.632,0.540473,1,-2.91687,20.537,399.591,0,1,4.83078,29.0571,396.39,0,1,14.4521,35.0947,391.9,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,449
332,-18.7257,2.49791,280.5,0.432767,-0.260713,1,-35.7582,22.0967,402.965,-0.8,1,-17.4343,22.7385,400.092,0.514231,1,-2.99174,20.7369,399.927,0,1,4.58757,29.0209,396.692,0,1,14.7001,35.0957,392.171,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,449.5
333,-19.1715,2.15755,281,0.431917,-0.262926,1,-35.5895,22.0824,403.184,-0.799239,1,-17.827,22.2281,400.559,0.48701,1,-3.07648,20.932,400.262,0,1,4.34216,28.9732,396.991,0,1,14.9492,35.0851,392.44,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,450
334,-19.6169,1.81614,281.5,0.431151,-0.264918,1,-35.4255,22.0396,403.421,-0.796956,1,-18.1945,21.7004,401.032,0.458862,1,-3.17094,21.1217,400.596,0,1,4.09498,28.9141,397.289,0,1,15.199,35.0628,392.706,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,450.5
335,-20.0621,1.47376,282,0.430463,-0.26671,1,-35.2662,21.9684,403.676,-0.793156,1,-18.5365,21.1562,401.512,0.42984,1,-3.27496,21.3055,400.929,0,1,3.84647,28.8438,397.585,0,1,15.449,35.0288,392.97,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,451
336,-20.5071,1.13048,282.5,0.429843,-0.268324,1,-35.1117,21.8688,403.947,-0.787846,1,-18.8533,20.5967,401.996,0.400001,1,-3.38836,21.4828,401.262,0,1,3.59704,28.7625,397.878,0,1,15.6988,34.9833,393.231,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,451.5
337,-20.9518,0.786387,283,0.429285,-0.269776,1,-34.9619,21.7412,404.235,-0.781037,1,-19.1447,20.023,402.485,0.369399,1,-3.51094,21.6531,401.594,0,1,3.34714,28.6704,398.169,0,1,15.9479,34.9264,393.489,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,452
338,-21.3963,0.441532,283.5,0.428783,-0.271082,1,-34.8169,21.5856,404.538,-0.772741,1,-19.4107,19.436,402.978,0.338095,1,-3.64249,21.8159,401.925,0,1,3.09719,28.5679,398.458,0,1,16.1959,34.8583,393.745,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,452.5
339,-21.8406,0.0959821,284,0.428331,-0.272258,1,-34.6767,21.4025,404.856,-0.762974,1,-19.6514,18.837,403.474,0.306147,1,-3.78278,21.9708,402.255,0,1,2.84763,28.4552,398.744,0,1,16.4424,34.7791,393.999,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,453
340,-22.2847,-0.250208,284.5,0.427924,-0.273317,1,-34.5412,21.1921,405.189,-0.751754,1,-19.8668,18.227,403.974,0.273617,1,-3.93157,22.1172,402.584,0,1,2.5989,28.3327,399.029,0,1,16.687,34.6891,394.25,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,453.5
341,-22.7286,-0.596988,285,0.427558,-0.274269,1,-34.4105,20.9549,405.535,-0.739104,1,-20.0568,17.6073,404.475,0.240565,1,-4.08859,22.2547,402.912,0,1,2.35143,28.2006,399.31,0,1,16.9292,34.5886,394.498,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,454
342,-23.1723,-0.94431,285.5,0.427229,-0.275127,1,-34.2845,20.6913,405.894,-0.725046,1,-20.2215,16.979,404.978,0.207056,1,-4.25358,22.383,403.238,0,1,2.10563,28.0595,399.59,0,1,17.1686,34.4779,394.744,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,454.5
343,-23.616,-1.29213,286,0.426932,-0.275898,1,-34.1633,20.4019,406.267,-0.709609,1,-20.3609,16.3433,405.482,0.173153,1,-4.42625,22.5017,403.564,0,1,1.86196,27.9096,399.867,0,1,17.4048,34.3572,394.988,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,455
344,-24.0594,-1.64041,286.5,0.426666,-0.276593,1,-34.0468,20.0871,406.651,-0.69282,1,-20.4749,15.7015,405.987,0.138919,1,-4.6063,22.6103,403.888,0,1,1.62081,27.7515,400.141,0,1,17.6374,34.227,395.228,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,455.5
345,-24.5028,-1.98911,287,0.426425,-0.277218,1,-33.9351,19.7476,407.047,-0.674713,1,-20.5636,15.0546,406.492,0.104422,1,-4.79342,22.7087,404.21,0,1,1.38262,27.5857,400.413,0,1,17.8659,34.0876,395.467,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,456
346,-24.946,-2.3382,287.5,0.426209,-0.27778,1,-33.8281,19.384,407.454,-0.655322,1,-20.627,14.4041,406.996,0.0697255,1,-4.98728,22.7964,404.532,0,1,1.1478,27.4125,400.683,0,1,18.0901,33.9394,395.702,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,456.5
347,-25.3892,-2.68764,288,0.426015,-0.278286,1,-33.7259,18.997,407.871,-0.634683,1,-20.665,13.751,407.499,0.0348964,1,-5.18755,22.8733,404.851,0,1,0.916751,27.2325,400.95,0,1,18.3094,33.7828,395.936,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,457
348,-25.8322,-3.03742,288.5,0.42584,-0.278742,1,-33.6284,18.5874,408.298,-0.612836,1,-20.6776,13.0967,408,8.83736e-07,1,-5.39387,22.9391,405.169,0,1,0.689878,27.0463,401.215,0,1,18.5236,33.6184,396.166,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,457.5
349,-26.2752,-3.3875,289,0.425682,-0.279152,1,-33.5357,18.1559,408.734,-0.589822,1,-20.6776,13.0967,408.5,0,1,-5.6059,22.9937,405.486,0,1,0.467575,26.8543,401.477,0,1,18.7322,33.4466,396.394,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,458
350,-26.7181,-3.73785,289.5,0.42554,-0.279521,1,-33.4478,17.7033,409.179,-0.565686,1,-17.1463,15.5523,407.062,0,1,-5.82325,23.0368,405.8,0,1,0.250227,26.6572,401.736,0,1,18.9349,33.2679,396.62,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,458.5
351,-26.548,-4.08846,290,0.34056,-0.279853,1,-33.3646,17.2306,409.632,-0.540473,1,-16.9473,15.7196,407.24,0,1,-6.04556,23.0684,406.113,0,1,0.0382123,26.4555,401.993,0,1,19.1313,33.0829,396.844,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,459
352,-26.3563,-4.43931,290.5,0.264077,-0.280152,1,-33.2862,16.7385,410.092,-0.514231,1,-16.7548,15.8793,407.42,0,1,-6.27244,23.0883,406.425,0,1,-0.168102,26.2498,402.248,0,1,19.3211,32.892,397.064,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,459.5
353,-26.1445,-4.79037,291,0.195243,-0.280421,1,-33.2125,16.2281,410.559,-0.48701,1,-16.5691,16.0308,407.602,0,1,-6.5035,23.0965,406.734,0,1,-0.368357,26.0408,402.5,0,1,19.504,32.6958,397.283,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,460
354,-25.7873,-4.8965,291.5,0.115719,-0.252379,1,-33.1435,15.7004,411.032,-0.458862,1,-16.3905,16.1737,407.785,0,1,-6.73833,23.093,407.041,0,1,-0.562206,25.8289,402.749,0,1,19.6796,32.495,397.499,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,460.5
355,-25.4088,-4.99414,292,0.0441471,-0.227141,1,-33.0794,15.1562,411.512,-0.42984,1,-16.2194,16.3075,407.97,0,1,-6.97652,23.0777,407.347,0,1,-0.749311,25.615,402.996,0,1,19.8476,32.29,397.713,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,461
356,-25.0105,-5.08397,292.5,-0.0202677,-0.204427,1,-33.0199,14.5967,411.996,-0.400001,1,-16.056,16.432,408.156,0,1,-7.21767,23.0508,407.65,0,1,-0.929349,25.3995,403.24,0,1,20.0078,32.0816,397.924,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,461.5
357,-24.5941,-5.16662,293,-0.0782409,-0.183984,1,-32.9653,14.023,412.485,-0.369399,1,-15.9006,16.5466,408.344,0,1,-7.46135,23.0123,407.952,0,1,-1.10201,25.1831,403.482,0,1,20.1598,31.8702,398.134,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,462
358,-24.161,-5.24265,293.5,-0.130417,-0.165586,1,-32.9153,13.436,412.978,-0.338095,1,-15.7535,16.6512,408.534,0,1,-7.70715,22.9622,408.251,0,1,-1.26698,24.9664,403.721,0,1,20.3035,31.6566,398.341,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,462.5
359,-23.7126,-5.3126,294,-0.177375,-0.149027,1,-32.8702,12.837,413.474,-0.306147,1,-15.615,16.7453,408.726,0,1,-7.95463,22.9009,408.548,0,1,-1.42399,24.7502,403.958,0,1,20.4385,31.4414,398.545,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,463
360,-23.25,-5.37695,294.5,-0.219638,-0.134125,1,-32.8298,12.227,413.974,-0.273617,1,-15.4853,16.8287,408.92,0,1,-8.20336,22.8284,408.844,0,1,-1.57277,24.535,404.192,0,1,20.5646,31.2251,398.748,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,463.5
361,-22.7744,-5.43616,295,-0.257674,-0.120712,1,-32.7941,11.6073,414.475,-0.240565,1,-15.3645,16.9012,409.116,0,1,-8.45292,22.7449,409.136,0,1,-1.71304,24.3214,404.424,0,1,20.6817,31.0085,398.949,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,464
362,-22.2869,-5.49063,295.5,-0.291906,-0.108641,1,-32.7632,10.979,414.978,-0.207056,1,-15.253,16.9625,409.314,0,1,-8.70286,22.6508,409.427,0,1,-1.84457,24.11,404.653,0,1,20.7894,30.7921,399.147,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,464.5
363,-21.7884,-5.54074,296,-0.322716,-0.0977769,1,-32.7371,10.3433,415.482,-0.173153,1,-15.1509,17.0124,409.514,0,1,-8.95277,22.5462,409.715,0,1,-1.96714,23.9016,404.88,0,1,20.8876,30.5766,399.343,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,465
364,-21.2798,-5.58684,296.5,-0.350444,-0.0879992,1,-32.7157,9.70145,415.987,-0.138919,1,-15.0584,17.0509,409.716,0,1,-9.20219,22.4315,410.001,0,1,-2.08052,23.6967,405.104,0,1,20.9762,30.3626,399.538,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,465.5
365,-20.7618,-5.62925,297,-0.3754,-0.0791993,1,-32.699,9.05463,416.492,-0.104422,1,-14.9757,17.0778,409.92,0,1,-9.45071,22.307,410.285,0,1,-2.18453,23.4959,405.326,0,1,21.0549,30.1508,399.73,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,466
366,-20.2353,-5.66828,297.5,-0.39786,-0.0712793,1,-32.6872,8.40407,416.996,-0.0697255,1,-14.9029,17.093,410.127,0,1,-9.69788,22.1731,410.566,0,1,-2.27897,23.2998,405.545,0,1,21.1238,29.9418,399.921,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,466.5
367,-19.7009,-5.70417,298,-0.418074,-0.0641514,1,-32.68,7.75103,417.499,-0.0348964,1,-14.84,17.0965,410.335,0,1,-9.94328,22.0302,410.845,0,1,-2.36369,23.1089,405.762,0,1,21.1825,29.7361,400.109,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,1,45,5.90091,456.644,0,1,-45,5.90091,456.644,0,0,0.0,18,467
